Net,P1Score,P2Score
2362,11250,8888
2362,11250,8888
2362,11250,8888
2562,11450,8888
2662,11550,8888
2762,11650,8888
3062,11950,8888
3425,12450,9025
3925,12950,9025
3638,13150,9512
3862,13650,9788
3325,14150,10825
3012,14550,11538
3225,15250,12025
3325,15450,12125
2988,15550,12562
3488,16050,12562
3688,16250,12562
3938,16650,12712
3950,17150,13200
4200,17550,13350
4700,18050,13350
5438,18788,13350
5462,19088,13625
5725,19488,13762
5825,19588,13762
6025,19788,13762
6025,19788,13762
6238,20138,13900
