Net,P1Score,P2Score
3050,10838,7788
3050,10838,7788
3050,10838,7788
3050,10838,7788
3050,10838,7788
3050,10838,7788
3188,10975,7788
3188,10975,7788
3100,11025,7925
3200,11125,7925
3350,11275,7925
3262,11325,8062
3375,11625,8250
3638,12025,8388
3375,12175,8800
3488,12425,8938
3512,12725,9212
3762,12975,9212
3875,13225,9350
4050,13675,9625
4362,14125,9762
4712,14525,9812
5012,14825,9812
4650,14875,10225
4700,15025,10325
4512,15025,10512
4575,15225,10650
4225,15425,11200
3688,15575,11888
3375,15675,12300
3250,15825,12575
2750,15875,13125
2675,16075,13400
1950,16175,14225
1550,16325,14775
775,16375,15600
275,16425,16150
100,16525,16425
-212,16625,16838
-438,16675,17112
-712,16675,17388
-838,16825,17662
-1112,16825,17938
-1200,16875,18075
-1150,16925,18075
-1425,16925,18350
-1562,16925,18488
-1562,16925,18488
-1700,16925,18625
