Net,P1Score,P2Score
-25,10575,10600
-25,10575,10600
-25,10575,10600
-25,10575,10600
-75,10575,10650
-125,10575,10700
-125,10675,10800
-275,10675,10950
-225,10875,11100
-25,11375,11400
175,11775,11600
188,12075,11888
738,12775,12038
888,13312,12425
888,13512,12625
862,13912,13050
1300,14450,13150
1712,15062,13350
1850,15400,13550
1650,15400,13750
1912,15812,13900
1850,15950,14100
2212,16500,14288
2462,17050,14588
2825,17462,14638
2712,17875,15162
2988,18150,15162
3350,18562,15212
3438,18838,15400
3575,18975,15400
3888,19388,15500
4112,19662,15550
4475,20212,15738
4750,20488,15738
4750,20488,15738
5025,20762,15738
5025,20762,15738
5300,21038,15738
5438,21175,15738
