Net,P1Score,P2Score
-1325,9200,10525
-1325,9200,10525
-1325,9200,10525
-1325,9200,10525
-1425,9200,10625
-1525,9200,10725
-1725,9200,10925
-1825,9200,11025
-1925,9400,11325
-2125,9700,11825
-2325,9800,12125
-2425,9900,12325
-2325,10100,12425
-2225,10500,12725
-2125,10700,12825
-2425,10800,13225
-2625,10900,13525
-2725,11000,13725
-2525,11400,13925
-2288,11838,14125
-2388,12238,14625
-2188,12538,14725
-2250,12775,15025
-2150,12975,15125
-2150,13175,15325
-2212,13412,15625
-2212,13412,15625
-2412,13512,15925
-2475,13750,16225
-2475,13850,16325
-2675,13850,16525
-2875,13850,16725
-2975,13850,16825
-3175,13850,17025
-3175,13850,17025
-3175,13850,17025
-3175,13850,17025
-3175,13850,17025
-3175,13850,17025
-3175,13850,17025
-3175,13850,17025
-3300,13950,17250
-3200,14050,17250
-3288,14188,17475
-3288,14188,17475
-3238,14462,17700
-3238,14462,17700
-3362,14562,17925
-3488,14662,18150
-3712,14662,18375
-3575,14800,18375
-3575,14800,18375
-3438,14938,18375
-3512,15312,18825
-3600,15450,19050
-3500,15550,19050
-3950,15550,19500
-4175,15550,19725
