Net,P1Score,P2Score
-7438,5550,12988
-7438,5550,12988
-7438,5550,12988
-7462,5550,13012
-7538,5550,13088
-7588,5550,13138
-7550,5688,13238
-7650,5688,13338
-7450,5962,13412
-6862,6675,13538
-6425,7112,13538
-6250,7388,13638
-5875,7962,13838
-5462,8375,13838
-5125,8812,13938
-3675,10262,13938
-1650,12388,14038
-1575,12662,14238
-962,13375,14338
-188,14250,14438
-250,14388,14638
200,14962,14762
338,15100,14762
750,15512,14762
925,15788,14862
1062,15925,14862
1475,16338,14862
1750,16612,14862
2025,16888,14862
2162,17025,14862
2200,17162,14962
2338,17300,14962
3025,17988,14962
3162,18125,14962
3575,18538,14962
