Net,P1Score,P2Score
2675,10388,7712
2675,10388,7712
2675,10388,7712
2675,10388,7712
2575,10388,7812
2275,10388,8112
1875,10388,8512
1675,10388,8712
1762,10875,9112
1638,11150,9512
1575,11288,9712
1512,11425,9912
2088,12000,9912
2575,12688,10112
3425,13838,10412
3425,13838,10412
3262,13975,10712
3850,14662,10812
4125,14938,10812
4400,15212,10812
5088,15900,10812
5300,16312,11012
5200,16312,11112
5650,16862,11212
5688,17000,11312
6100,17412,11312
6238,17550,11312
6550,17962,11412
6688,18100,11412
