Net,P1Score,P2Score
6125,16725,10600
6125,16725,10600
6125,16725,10600
6125,16725,10600
4838,16750,11912
3962,16750,12788
3762,16750,12988
3988,17275,13288
4312,17800,13488
4162,18150,13988
4212,18500,14288
4775,19462,14688
4525,19812,15288
4550,20338,15788
4438,20825,16388
4525,21350,16825
5050,21875,16825
5400,22225,16825
5925,22750,16825
6450,23275,16825
6975,23800,16825
7500,24325,16825
8025,24850,16825
8550,25375,16825
8688,25512,16825
8962,25788,16825
9238,26062,16825
9512,26338,16825
9788,26612,16825
10062,26888,16825
10500,27325,16825
