Net,P1Score,P2Score
1400,16625,15225
1400,16625,15225
1400,16625,15225
1400,16625,15225
1262,16625,15362
1612,16975,15362
1475,16975,15500
925,16975,16050
788,16975,16188
788,16975,16188
788,16975,16188
-438,16975,17412
-438,16975,17412
-788,17412,18200
-1575,17412,18988
-2450,17412,19862
-3238,17412,20650
-3925,17512,21438
-3488,17950,21438
-4700,18050,22750
-6450,18050,24500
-7062,18050,25112
-7062,18488,25550
-7538,18625,26162
-8412,18625,27038
-9288,18625,27912
-10162,18625,28788
-10162,18625,28788
-11038,18625,29662
-11475,18625,30100
-11912,18625,30538
-12350,18625,30975
-13225,18625,31850
