Net,P1Score,P2Score
25,9588,9562
25,9588,9562
25,9588,9562
25,9588,9562
25,9588,9562
125,9688,9562
325,9888,9562
488,10188,9700
650,10488,9838
512,10488,9975
512,10488,9975
375,10488,10112
375,10488,10112
138,10488,10350
138,10762,10625
412,11038,10625
275,11175,10900
0,11175,11175
0,11588,11588
-412,11725,12138
-962,11725,12688
-1238,12138,13375
-962,12550,13512
-1375,12825,14200
-1512,13238,14750
-1925,13375,15300
-2062,13650,15712
-2200,13788,15988
-2062,14062,16125
-1925,14338,16262
-1650,14888,16538
-1375,15300,16675
-1238,15575,16812
-1512,15575,17088
-1788,15712,17500
-1788,15988,17775
-1788,16125,17912
-1925,16262,18188
-1788,16538,18325
-1788,16538,18325
-1650,16675,18325
-1788,16675,18462
-1650,16812,18462
-1650,16812,18462
-1650,16812,18462
-1512,16950,18462
-1238,17225,18462
-1238,17362,18600
-1375,17362,18738
-1375,17362,18738
-1512,17500,19012
-1650,17500,19150
