Net,P1Score,P2Score
1325,10462,9138
1325,10462,9138
1325,10462,9138
1325,10462,9138
1325,10462,9138
888,10462,9575
788,10462,9675
825,10600,9775
762,10738,9975
862,10938,10075
62,10938,10875
62,11338,11275
162,11538,11375
-138,11738,11875
-338,11875,12212
-300,12212,12512
-1038,12212,13250
-1238,12212,13450
-1438,12212,13650
-1100,12650,13750
-1100,12650,13750
212,13962,13750
962,14712,13750
688,14888,14200
1038,15238,14200
1612,15812,14200
2200,16400,14200
2612,16812,14200
3025,17225,14200
3750,17950,14200
4200,18400,14200
4550,18750,14200
4688,18888,14200
4962,19162,14200
8100,22300,14200
