Net,P1Score,P2Score
2688,12600,9912
2688,12600,9912
2688,12600,9912
2688,12600,9912
2712,12625,9912
2388,12800,10412
2425,13238,10812
2625,13588,10962
2962,14375,11412
2588,14550,11962
4288,16300,12012
4538,16650,12112
5212,17525,12312
5525,18138,12612
6100,19012,12912
5800,19012,13212
6675,19888,13212
7012,20325,13312
7350,20762,13412
7350,20762,13412
6812,20762,13950
7688,21638,13950
7688,21638,13950
7250,21638,14388
7250,21638,14388
7250,21638,14388
7250,21638,14388
6812,21638,14825
6812,21638,14825
6812,21638,14825
6812,21638,14825
6375,21638,15262
6375,21638,15262
7250,22512,15262
