Net,P1Score,P2Score
-100,13688,13788
-100,13688,13788
-100,13688,13788
-100,13688,13788
-400,13825,14225
-262,13962,14225
-1550,13962,15512
-1688,14100,15788
-1250,14538,15788
-1525,14538,16062
-1800,14812,16612
-1525,15088,16612
-1525,15088,16612
-1800,15500,17300
-1888,15962,17850
-1888,16375,18262
-2300,16375,18675
-2162,17062,19225
-2025,17338,19362
-2162,17612,19775
-2162,18162,20325
-2712,18300,21012
-2575,18712,21288
-2550,19425,21975
-2962,19562,22525
-3788,19700,23488
-4475,19838,24312
-4612,19975,24588
-5162,20112,25275
-5300,20250,25550
-5300,20525,25825
-5162,20662,25825
-5575,20662,26238
-5850,20662,26512
-5988,20800,26788
-5988,21075,27062
-5988,21075,27062
-6125,21075,27200
-6400,21075,27475
