Net,P1Score,P2Score
-1400,9462,10862
-1400,9462,10862
-1400,9462,10862
-1400,9462,10862
-1400,9462,10862
-1838,9462,11300
-2138,9600,11738
-2138,9600,11738
-2138,9600,11738
-2000,9738,11738
-1725,10012,11738
-1588,10288,11875
-1588,10425,12012
-1175,10838,12012
-762,11250,12012
-1038,11250,12288
-900,11662,12562
-1038,11662,12700
-625,12212,12838
-762,12900,13662
-900,13175,14075
-1038,13588,14625
-1175,13862,15038
-1175,14000,15175
-1888,14138,16025
-2188,14412,16600
-2600,14412,17012
-3338,14550,17888
-3638,14688,18325
-4050,14825,18875
-4188,14825,19012
-4625,14825,19450
-5062,14825,19888
-5500,14825,20325
