Net,P1Score,P2Score
-1300,8288,9588
-1300,8288,9588
-1300,8288,9588
-1300,8288,9588
-1300,8288,9588
-1200,8388,9588
-1200,8388,9588
-1200,8388,9588
-1200,8525,9725
-1062,8662,9725
-925,8800,9725
-925,8938,9862
-1062,9075,10138
-1062,9075,10138
-925,9488,10412
-925,10038,10962
-1062,10450,11512
-1062,10862,11925
-1612,11138,12750
-1750,11275,13025
-2025,11550,13575
-2162,11825,13988
-2162,12100,14262
-2162,12100,14262
-3038,12238,15275
-3912,12375,16288
-3775,12512,16288
-4212,12512,16725
-5088,12650,17738
-5225,12650,17875
