Net,P1Score,P2Score
88,12088,12000
88,12088,12000
88,12088,12000
-350,12088,12438
-350,12088,12438
-350,12088,12438
-650,12088,12738
-750,12088,12838
-412,12662,13075
-750,12662,13412
-950,12662,13612
-775,13075,13850
-912,13075,13988
-912,13350,14262
-1150,13488,14638
-1525,13625,15150
-1662,14038,15700
-1800,14450,16250
-2762,14450,17212
-2488,14862,17350
-2625,15138,17762
-2488,15688,18175
-1912,16400,18312
-1912,16400,18312
-1475,16838,18312
-1338,16975,18312
-1200,17112,18312
-600,18125,18725
-438,18838,19275
-575,18838,19412
-275,19275,19550
-550,19275,19825
-250,19712,19962
-388,19712,20100
-225,20150,20375
-225,20150,20375
-225,20150,20375
-500,20150,20650
-200,20588,20788
-200,20588,20788
-338,20588,20925
-338,20588,20925
-475,20588,21062
-612,20588,21200
-750,20588,21338
-312,21025,21338
-312,21025,21338
125,21462,21338
-12,21462,21475
425,21900,21475
862,22338,21475
725,22338,21612
588,22338,21750
588,22338,21750
750,22775,22025
612,22775,22162
612,22775,22162
612,22775,22162
612,22775,22162
1050,23212,22162
912,23212,22300
912,23212,22300
1350,23650,22300
1350,23650,22300
1212,23650,22438
1650,24088,22438
