Net,P1Score,P2Score
-1325,9675,11000
-1325,9675,11000
-1325,9675,11000
-1325,9675,11000
-1325,9675,11000
-1125,9875,11000
-925,10075,11000
-1100,10175,11275
-1100,10175,11275
-1512,10175,11688
-1825,10575,12400
-2275,10675,12950
-2450,10775,13225
-2938,10975,13912
-3350,10975,14325
-3250,11075,14325
-3700,11175,14875
-4525,11175,15700
-4500,11475,15975
-4812,11575,16388
-4925,11875,16800
-5200,11875,17075
-5412,12075,17488
-5825,12075,17900
-6138,12175,18312
-6175,12275,18450
-6450,12275,18725
-6588,12275,18862
-6762,12375,19138
-7075,12475,19550
-7075,12475,19550
-7212,12475,19688
-7388,12575,19962
-7662,12575,20238
-8100,12575,20675
