Net,P1Score,P2Score
-2762,10850,13612
-2762,10850,13612
-2762,10850,13612
-3112,10850,13962
-2975,10988,13962
-2838,11125,13962
-2838,11125,13962
-2425,11538,13962
-2150,12088,14238
-1875,12362,14238
-1600,12912,14512
-1738,13325,15062
-1600,14150,15750
-912,15112,16025
-638,15662,16300
-362,16762,17125
50,17588,17538
325,18550,18225
188,18962,18775
600,19512,18912
875,20062,19188
1150,20475,19325
1200,20750,19550
975,20750,19775
675,20888,20212
950,21300,20350
1225,21575,20350
1775,22125,20350
2050,22538,20488
1825,22675,20850
2150,23225,21075
2562,23638,21075
3112,24188,21075
3250,24325,21075
3894,24969,21075
