Net,P1Score,P2Score
-5050,7238,12288
-5050,7238,12288
-5050,7238,12288
-5050,7238,12288
-5050,7238,12288
-5050,7238,12288
-5050,7238,12288
-5050,7238,12288
-5188,7238,12425
-5188,7238,12425
-4750,7675,12425
-4888,7675,12562
-5438,7675,13112
-6238,7675,13912
-6125,8388,14512
-6175,8388,14562
-6275,8525,14800
-6100,8800,14900
-5950,9238,15188
-4988,10388,15375
-4275,11100,15375
-4000,11812,15812
-3912,12388,16300
-3438,12962,16400
-3675,12962,16638
-3675,12962,16638
-3775,12962,16738
-3775,12962,16738
-4262,12962,17225
-4312,12962,17275
-4800,12962,17762
-4800,12962,17762
-4800,12962,17762
-4800,12962,17762
-5238,12962,18200
-5238,12962,18200
-5238,12962,18200
-5238,12962,18200
-5238,12962,18200
-5675,12962,18638
-6112,12962,19075
-6112,12962,19075
-5675,13400,19075
-5675,13400,19075
-6125,13400,19525
