Net,P1Score,P2Score
-4200,6412,10612
-4200,6412,10612
-4200,6412,10612
-4062,6550,10612
-3925,6688,10612
-3512,7100,10612
-3138,7475,10612
-2938,7775,10712
-2412,8350,10762
-1962,8950,10912
-1438,9625,11062
-762,10500,11262
188,11550,11362
1012,12425,11412
1162,12725,11562
1562,13225,11662
1862,13525,11662
2012,13825,11812
2312,14225,11912
2912,14925,12012
3112,15225,12112
3762,15925,12162
3962,16225,12262
4262,16525,12262
4462,16725,12262
4612,16925,12312
4712,17025,12312
