Net,P1Score,P2Score
-112,5250,5362
-112,5250,5362
-112,5250,5362
-112,5250,5362
-112,5250,5362
-112,5250,5362
-112,5250,5362
-112,5250,5362
-162,5250,5412
-175,5388,5562
-175,5388,5562
-325,5388,5712
-525,5388,5912
-625,5388,6012
-675,5388,6062
-988,5525,6512
-988,5525,6512
-812,5800,6612
-988,6075,7062
-950,6212,7162
-1438,6625,8062
-1225,7038,8262
-1512,7450,8962
-1238,7725,8962
-888,8275,9162
-662,8550,9212
-788,8825,9612
-700,8962,9662
-425,9238,9662
-250,9512,9762
-25,9788,9812
-75,9788,9862
12,9925,9912
375,10338,9962
512,10475,9962
512,10475,9962
650,10612,9962
