Net,P1Score,P2Score
2675,10725,8050
2675,10725,8050
2675,10725,8050
2675,10725,8050
2675,10725,8050
1938,10862,8925
1412,11212,9800
1275,11562,10288
525,11562,11038
612,11700,11088
512,11700,11188
-438,11700,12138
-550,11838,12388
-750,11838,12588
-588,12250,12838
-875,12250,13125
-1275,12250,13525
-1150,12525,13675
-1025,12800,13825
-775,13150,13925
-550,13425,13975
-162,13912,14075
138,14262,14125
612,14888,14275
512,14888,14375
812,15238,14425
662,15238,14575
1100,15725,14625
1188,15862,14675
1225,16000,14775
1312,16138,14825
1400,16275,14875
1700,16625,14925
1650,16625,14975
1950,16975,15025
488,17112,16625
738,17462,16725
738,17462,16725
1125,17900,16775
1025,17900,16875
975,17900,16925
925,17900,16975
875,17900,17025
875,17900,17025
825,17900,17075
775,17900,17125
725,17900,17175
675,17900,17225
625,17900,17275
575,17900,17325
525,17900,17375
475,17900,17425
425,17900,17475
375,17900,17525
325,17900,17575
275,17900,17625
225,17900,17675
175,17900,17725
125,17900,17775
75,17900,17825
25,17900,17875
-25,17900,17925
-75,17900,17975
-125,17900,18025
-175,17900,18075
-225,17900,18125
-275,17900,18175
-325,17900,18225
-375,17900,18275
-425,17900,18325
-475,17900,18375
-525,17900,18425
-575,17900,18475
-625,17900,18525
-675,17900,18575
-675,17900,18575
-725,17900,18625
-775,17900,18675
-825,17900,18725
-875,17900,18775
