Net,P1Score,P2Score
2762,11750,8988
2762,11750,8988
2762,11750,8988
2762,11750,8988
2762,11750,8988
2362,11750,9388
2212,11800,9588
1862,11850,9988
1312,11900,10588
812,12000,11188
462,12188,11725
25,12288,12262
-225,12575,12800
-638,12762,13400
-1275,12950,14225
-1512,13050,14562
-1988,13050,15038
-2825,13100,15925
-3600,13150,16750
-4700,13150,17850
-4675,13588,18262
-5225,13588,18812
-5312,13638,18950
-5450,13638,19088
-4712,14512,19225
-4988,14512,19500
-5075,14562,19638
-5350,14562,19912
-5575,14612,20188
-5712,14612,20325
-5850,14612,20462
-6125,14612,20738
