Net,P1Score,P2Score
-1388,8375,9762
-1388,8375,9762
-1388,8375,9762
-1388,8375,9762
-1488,8375,9862
-1488,8375,9862
-1412,8650,10062
-1325,8988,10312
-1088,9525,10612
-1050,9662,10712
-1400,9662,11062
-762,10400,11162
-762,10600,11362
-162,11200,11362
-125,11538,11662
288,12350,12062
488,12750,12262
662,13225,12562
1200,13962,12762
1175,14238,13062
1275,14638,13362
1138,14975,13838
1138,14975,13838
1312,15250,13938
1588,15525,13938
1525,15662,14138
1425,15662,14238
1700,15938,14238
1975,16212,14238
2150,16488,14338
2362,16900,14538
2638,17175,14538
2912,17450,14538
3325,17862,14538
3325,17862,14538
3462,18000,14538
3600,18138,14538
