Net,P1Score,P2Score
4000,7100,3100
4000,7100,3100
4000,7100,3100
4000,7100,3100
4000,7100,3100
4000,7100,3100
3950,7100,3150
3875,7100,3225
3775,7100,3325
3700,7100,3400
3675,7100,3425
3725,7200,3475
3262,7200,3938
3262,7200,3938
3125,7200,4075
3125,7200,4075
3125,7200,4075
3125,7200,4075
2688,7200,4512
2250,7200,4950
1375,7200,5825
500,7200,6700
-375,7200,7575
-812,7200,8012
-2125,7200,9325
-2562,7200,9762
-2562,7200,9762
-2562,7200,9762
-2562,7200,9762
-2562,7200,9762
-2562,7200,9762
-2562,7200,9762
-2562,7200,9762
-2562,7200,9762
-2562,7200,9762
-2562,7200,9762
-2362,7400,9762
-2362,7400,9762
-2362,7400,9762
-2362,7400,9762
-2362,7400,9762
-2362,7400,9762
-2362,7400,9762
-2362,7400,9762
-2362,7400,9762
-2362,7400,9762
-2362,7400,9762
-2362,7400,9762
-2362,7400,9762
-2362,7400,9762
-2262,7500,9762
-2262,7500,9762
-2262,7500,9762
-2262,7500,9762
-2262,7500,9762
-2262,7500,9762
-2262,7500,9762
-2262,7500,9762
-2262,7500,9762
-2262,7500,9762
-2262,7500,9762
-2262,7500,9762
-2262,7500,9762
-2262,7500,9762
-2262,7500,9762
-2262,7500,9762
-2262,7500,9762
-2262,7500,9762
-2262,7500,9762
-2162,7600,9762
-2162,7600,9762
-2162,7600,9762
-2162,7600,9762
-2162,7600,9762
-2162,7600,9762
-2162,7600,9762
-2162,7600,9762
-2162,7600,9762
-2162,7600,9762
-2062,7700,9762
-2062,7700,9762
-2062,7700,9762
-2062,7700,9762
-2062,7700,9762
-2062,7700,9762
-2062,7700,9762
-2062,7700,9762
-2062,7700,9762
-2062,7700,9762
-2062,7700,9762
-2062,7700,9762
-2062,7700,9762
-2062,7700,9762
-2062,7700,9762
-1962,7800,9762
-1962,7800,9762
-1962,7800,9762
-1962,7800,9762
-1962,7800,9762
-1962,7800,9762
-1962,7800,9762
-1962,7800,9762
-1962,7800,9762
-1962,7800,9762
-1962,7800,9762
-1962,7800,9762
-1962,7800,9762
-1962,7800,9762
-1962,7800,9762
-1962,7800,9762
-1862,7900,9762
-1862,7900,9762
-1862,7900,9762
-1862,7900,9762
-1862,7900,9762
-1862,7900,9762
-1862,7900,9762
-1862,7900,9762
-1862,7900,9762
-1862,7900,9762
-1862,7900,9762
-1862,7900,9762
-1862,7900,9762
-1862,7900,9762
-1862,7900,9762
-1862,7900,9762
-1762,8000,9762
-1762,8000,9762
-1762,8000,9762
-1762,8000,9762
-1762,8000,9762
-1762,8000,9762
-1762,8000,9762
-1762,8000,9762
-1762,8000,9762
-1762,8000,9762
-1762,8000,9762
-1762,8000,9762
-1762,8000,9762
-1762,8000,9762
-1762,8000,9762
-1762,8000,9762
-1762,8000,9762
-1762,8000,9762
-1662,8100,9762
-1662,8100,9762
-1662,8100,9762
-1662,8100,9762
