Net,P1Score,P2Score
-4138,7000,11138
-4138,7000,11138
-4138,7000,11138
-4138,7000,11138
-4138,7000,11138
-4038,7100,11138
-4038,7300,11338
-3938,7400,11338
-3838,7500,11338
-3838,7800,11638
-4038,7900,11938
-4138,8100,12238
-4338,8100,12438
-4838,8300,13138
-5138,8300,13438
-5138,8500,13638
-5338,8500,13838
-5438,8600,14038
-5638,8700,14338
-6412,8800,15212
-6612,8800,15412
-6712,8800,15512
-6512,9000,15512
-7388,9000,16388
-7288,9100,16388
-7288,9100,16388
-8938,9200,18138
