Net,P1Score,P2Score
4188,10575,6388
4188,10575,6388
4188,10575,6388
4188,10575,6388
4188,10575,6388
4188,10575,6388
4188,10575,6388
3712,10575,6862
3512,10575,7062
3175,10575,7400
3325,10825,7500
3375,11075,7700
3475,11575,8100
3038,11675,8638
2750,11925,9175
2450,11925,9475
2212,11925,9712
2062,12175,10112
1762,12312,10550
1562,12312,10750
1362,12312,10950
1038,12700,11662
638,12700,12062
1000,13200,12200
1038,13338,12300
1288,14088,12800
1188,14088,12900
1338,14338,13000
1725,14725,13000
1662,14862,13200
1425,14862,13438
1325,14862,13538
1362,15000,13638
1650,15388,13738
1600,15638,14038
1738,15775,14038
1775,15912,14138
1675,15912,14238
1812,16050,14238
1812,16050,14238
1950,16188,14238
1988,16325,14338
2100,16575,14475
2100,16712,14612
2100,16712,14612
2100,16712,14612
2350,16962,14612
