Net,P1Score,P2Score
12,9962,9950
12,9962,9950
12,9962,9950
12,9962,9950
12,9962,9950
-38,9962,10000
188,10262,10075
212,10362,10150
488,10662,10175
150,10762,10612
-1500,10862,12362
-1975,10962,12938
-2112,10962,13075
-2188,11162,13350
-1788,11562,13350
-1488,11862,13350
-1188,12162,13350
-988,12362,13350
-688,12662,13350
-488,12862,13350
-388,12962,13350
-88,13262,13350
112,13462,13350
312,13662,13350
512,13862,13350
912,14262,13350
912,14262,13350
1112,14462,13350
1512,14862,13350
1812,15162,13350
1912,15262,13350
2212,15562,13350
2412,15762,13350
2512,15862,13350
2812,16162,13350
2912,16262,13350
3212,16562,13350
3512,16862,13350
3812,17162,13350
4012,17362,13350
4312,17662,13350
4412,17762,13350
4512,17862,13350
4712,18062,13350
5012,18362,13350
5212,18562,13350
5412,18762,13350
5612,18962,13350
5912,19262,13350
6112,19462,13350
6112,19462,13350
6112,19462,13350
6112,19462,13350
6112,19462,13350
6112,19462,13350
6112,19462,13350
6112,19462,13350
6112,19462,13350
6112,19462,13350
6112,19462,13350
6112,19462,13350
6112,19462,13350
6562,19912,13350
