Net,P1Score,P2Score
-4162,9450,13612
-4162,9450,13612
-4162,9450,13612
-4162,9450,13612
-4162,9450,13612
-3888,9725,13612
-4200,9862,14062
-4238,10000,14238
-4038,10550,14588
-4250,10688,14938
-4012,11100,15112
-3812,11650,15462
-3300,12338,15638
-2788,13025,15812
-2762,13575,16338
-3012,13850,16862
-2275,14812,17088
-2175,15088,17262
-1538,15775,17312
-1038,16325,17362
-400,17012,17412
-250,17562,17812
-100,18112,18212
225,18662,18438
275,18938,18662
862,19625,18762
1550,20312,18762
1912,20725,18812
2375,21412,19038
2512,21550,19038
2925,21962,19038
3150,22238,19088
3425,22512,19088
3700,22788,19088
3662,22925,19262
3800,23062,19262
