Net,P1Score,P2Score
-1338,8562,9900
-1338,8562,9900
-1338,8562,9900
-1338,8562,9900
-1338,8562,9900
-1238,8662,9900
-1238,8662,9900
-1138,8762,9900
-1475,8862,10338
-1375,8962,10338
-1712,9062,10775
-1512,9262,10775
-1988,9362,11350
-1888,9462,11350
-1825,9662,11488
-3288,9862,13150
-3288,9862,13150
-3562,9862,13425
-4188,9862,14050
-5575,9962,15538
-5612,10062,15675
-6212,10162,16375
-6212,10162,16375
-7050,10162,17212
-7088,10262,17350
-7475,10362,17838
-7612,10362,17975
-7750,10362,18112
-8100,10362,18462
