Net,P1Score,P2Score
-38,9000,9038
-38,9000,9038
-38,9000,9038
-38,9000,9038
-38,9000,9038
62,9200,9138
162,9400,9238
-38,9400,9438
-38,9600,9638
-438,9600,10038
-538,10000,10538
-738,10000,10738
-938,10000,10938
-538,10600,11138
-738,10600,11338
-638,10800,11438
-638,10800,11438
-738,11000,11738
-1038,11000,12038
-1100,11138,12238
-1000,11538,12538
-900,11938,12838
-1100,11938,13038
-1100,12138,13238
-800,12538,13338
-1000,12538,13538
-1062,12675,13738
-1062,12875,13938
-1162,12875,14038
-1162,13075,14238
-1462,13075,14538
-1662,13075,14738
-1362,13475,14838
-1325,13612,14938
-1225,13812,15038
-1025,14212,15238
-925,14412,15338
-925,14612,15538
-1125,14612,15738
-1088,14750,15838
-950,14888,15838
-950,14888,15838
-675,15162,15838
-675,15162,15838
-500,15438,15938
-100,15838,15938
-100,15838,15938
75,16112,16038
-25,16112,16138
112,16250,16138
12,16250,16238
-88,16250,16338
-88,16250,16338
188,16525,16338
225,16662,16438
262,16800,16538
338,17075,16738
338,17075,16738
238,17075,16838
512,17350,16838
512,17350,16838
788,17625,16838
788,17625,16838
962,17900,16938
1100,18038,16938
