Net,P1Score,P2Score
2650,14000,11350
2650,14000,11350
2650,14000,11350
2650,14000,11350
2650,14000,11350
2650,14000,11350
2162,14000,11838
1888,14000,12112
1775,14238,12462
1538,14412,12875
1562,14850,13288
1288,14850,13562
875,14850,13975
462,14850,14388
50,14850,14800
-362,14850,15212
-775,14850,15625
-1188,14850,16038
-1462,14850,16312
-1875,14850,16725
-2288,14850,17138
-2700,14850,17550
-3112,14850,17962
-3525,14850,18375
-3938,14850,18788
-4212,14850,19062
-4625,14850,19475
-5038,14850,19888
-5450,14850,20300
-5862,14850,20712
-6275,14850,21125
-6688,14850,21538
-6962,14850,21812
-7375,14850,22225
-7788,14850,22638
-8200,14850,23050
-8612,14850,23462
1750,25350,23600
