Net,P1Score,P2Score
1275,12825,11550
1275,12825,11550
1275,12825,11550
1275,12825,11550
1275,12825,11550
1275,12825,11550
838,12825,11988
725,13025,12300
275,13025,12750
100,13300,13200
-125,13438,13562
-225,13438,13662
-375,13438,13812
-462,13875,14338
-700,13875,14575
-1112,13875,14988
-1438,13875,15312
-1850,13875,15725
-2125,13875,16000
-2538,13875,16412
-2950,13875,16825
-3362,13875,17238
-3775,13875,17650
-4188,13875,18062
-4600,13875,18475
-4875,13875,18750
-5288,13875,19162
-5700,13875,19575
-6112,13875,19988
-6525,13875,20400
-6938,13875,20812
-7175,13875,21050
-7275,13875,21150
-7675,13875,21550
-7825,13875,21700
-7975,13875,21850
-8125,13875,22000
-8275,13875,22150
-8425,13875,22300
-8525,13875,22400
-8675,13875,22550
-8950,13875,22825
-9175,13875,23050
-9325,13875,23200
-9475,13875,23350
-9525,13875,23400
-9625,13875,23500
-9625,13875,23500
-9625,13875,23500
-9625,13875,23500
-9625,13875,23500
-9625,13875,23500
-9625,13875,23500
-9625,13875,23500
-10062,13875,23938
-10062,13875,23938
-10062,13875,23938
-10500,13875,24375
