Net,P1Score,P2Score
-50,11138,11188
-50,11138,11188
-50,11138,11188
-50,11138,11188
-50,11138,11188
-50,11138,11188
-50,11138,11188
-50,11138,11188
-150,11275,11425
-388,11275,11662
-112,11550,11662
-312,11962,12275
-138,12375,12512
-200,12650,12850
50,13200,13150
162,13612,13450
550,14438,13888
600,14988,14388
950,15538,14588
1062,15950,14888
1238,16362,15125
1762,17188,15425
2212,17738,15525
2538,18200,15662
3125,18888,15762
3675,19438,15762
4025,19988,15962
4338,20400,16062
4650,20812,16162
5275,21638,16362
5688,22050,16362
5862,22325,16462
