Net,P1Score,P2Score
-25,3875,3900
-25,3875,3900
-25,3875,3900
-25,3875,3900
-25,3875,3900
-125,3875,4000
-200,3875,4075
-200,3875,4075
-250,3925,4175
-350,3925,4275
-350,4025,4375
-250,4125,4375
-350,4125,4475
-300,4475,4775
-100,4775,4875
0,5075,5075
-50,5225,5275
-200,5375,5575
-200,5575,5775
-450,5625,6075
-500,5875,6375
-550,6025,6575
-600,6175,6775
-700,6175,6875
-800,6275,7075
-750,6325,7075
-700,6375,7075
-750,6425,7175
-800,6475,7275
-800,6475,7275
-850,6525,7375
-800,6575,7375
-1000,6575,7575
-1100,6575,7675
-1200,6575,7775
