Net,P1Score,P2Score
25,9762,9738
25,9762,9738
25,9762,9738
25,9762,9738
25,9762,9738
25,9762,9738
25,9900,9875
162,10175,10012
-112,10175,10288
-362,10612,10975
-912,11025,11938
-712,12050,12762
-1475,12388,13862
-1612,12800,14412
-1200,13212,14412
-1100,13725,14825
-1238,14000,15238
-1100,14550,15650
-1375,14825,16200
-1550,15062,16612
-1588,15300,16888
-1450,15438,16888
-1762,15538,17300
-1900,15812,17712
-2250,16012,18262
-2250,16150,18400
-2425,16250,18675
-2700,16250,18950
-2975,16388,19362
-2975,16388,19362
-3112,16388,19500
