Net,P1Score,P2Score
50,8900,8850
50,8900,8850
50,8900,8850
50,8900,8850
50,8900,8850
-50,9000,9050
50,9100,9050
-50,9200,9250
-150,9500,9650
-750,9700,10450
-650,9800,10450
-912,10138,11050
-1212,10438,11650
-975,10875,11850
-1000,11150,12150
-962,11488,12450
-1225,11625,12850
-1150,11900,13050
-975,12275,13250
-462,12788,13250
-425,13025,13450
-412,13538,13950
-375,13775,14150
-238,13912,14150
-762,14188,14950
-525,14425,14950
88,15038,14950
-112,15038,15150
438,15588,15150
338,15588,15250
550,16000,15450
825,16275,15450
762,16412,15650
1412,17062,15650
1350,17200,15850
1625,17475,15850
1625,17475,15850
1900,17750,15850
