Net,P1Score,P2Score
100,13338,13238
100,13338,13238
100,13338,13238
100,13338,13238
100,13338,13238
100,13338,13238
100,13338,13238
-38,13338,13375
-38,13338,13375
100,13475,13375
-38,13475,13512
-488,13575,14062
-350,13712,14062
-625,13850,14475
-762,13988,14750
-1175,14262,15438
-1038,15088,16125
-1212,15462,16675
-1388,15700,17088
-838,16525,17362
-838,16800,17638
-325,17450,17775
-600,17725,18325
-500,18238,18738
12,18888,18875
150,19300,19150
838,20262,19425
838,20675,19838
800,21188,20388
1212,21875,20662
1350,22425,21075
1350,22700,21350
1550,23175,21625
1138,23312,22175
1238,23825,22588
1375,24238,22862
1238,24375,23138
1375,24788,23412
1650,25062,23412
1788,25475,23688
1788,25475,23688
1788,25612,23825
1788,25612,23825
1925,25750,23825
1925,25750,23825
1925,25750,23825
2062,26025,23962
2200,26162,23962
2200,26162,23962
2200,26300,24100
2338,26438,24100
2475,26575,24100
