Net,P1Score,P2Score
1400,11138,9738
1400,11138,9738
1400,11138,9738
1400,11138,9738
1550,11288,9738
1550,11288,9738
1362,11512,10150
1238,11662,10425
950,11788,10838
625,12012,11388
362,12162,11800
-62,12288,12350
-350,12412,12762
-800,12512,13312
-1350,12512,13862
-2138,12688,14825
-2375,12862,15238
-3475,12862,16338
-4125,13038,17162
-5150,13388,18538
-5350,13738,19088
-5862,13912,19775
-6100,14088,20188
-6062,14262,20325
-6200,14262,20462
-6338,14262,20600
-6300,14438,20738
-6438,14438,20875
