Net,P1Score,P2Score
38,7888,7850
38,7888,7850
38,7888,7850
38,7888,7850
175,8025,7850
175,8025,7850
312,8162,7850
862,8712,7850
838,8988,8150
1288,9538,8250
1462,9812,8350
1350,10000,8650
1662,10512,8850
1712,10662,8950
1525,10812,9288
1338,11062,9725
812,11312,10500
475,11412,10938
225,11562,11338
-225,11712,11938
-425,11812,12238
-388,12050,12438
-238,12200,12438
-288,12550,12838
-438,12600,13038
-388,12850,13238
-450,13088,13538
-750,13088,13838
-950,13288,14238
-1100,13338,14438
-950,13488,14438
-1050,13588,14638
-1062,13775,14838
-1162,13875,15038
-1712,13925,15638
-1812,13925,15738
