Net,P1Score,P2Score
1400,12388,10988
1400,12388,10988
1400,12388,10988
1350,12388,11038
1612,12825,11212
2650,14138,11488
2375,14138,11762
2975,15012,12038
3562,15888,12325
3725,16325,12600
4488,17638,13150
5825,19525,13700
5788,19762,13975
6588,20838,14250
6500,20888,14388
6825,21212,14388
6825,21488,14662
6512,21588,15075
6612,21962,15350
6250,22012,15762
6162,22338,16175
6212,22388,16175
6175,22488,16312
6450,22762,16312
6550,22862,16312
6650,22962,16312
6788,23100,16312
6788,23100,16312
7062,23375,16312
