Net,P1Score,P2Score
-2675,10938,13612
-2675,10938,13612
-2675,10938,13612
-2675,10938,13612
-2262,11350,13612
-2450,12038,14488
-2612,12312,14925
-550,14375,14925
962,15888,14925
1900,17262,15362
2150,17950,15800
1938,19050,17112
2900,20012,17112
3038,20288,17250
3175,20562,17388
3175,20562,17388
3312,20700,17388
3175,21250,18075
3175,21250,18075
3312,21525,18212
3588,21800,18212
3450,22075,18625
3862,22488,18625
4000,22762,18762
4000,23038,19038
4275,23312,19038
4412,23450,19038
4275,23588,19312
4412,23725,19312
4550,24000,19450
4688,24138,19450
4962,24412,19450
5100,24550,19450
