Net,P1Score,P2Score
0,13562,13562
0,13562,13562
0,13562,13562
0,13562,13562
0,13562,13562
0,13562,13562
0,13562,13562
-412,13562,13975
-825,13562,14388
-850,13912,14762
-1362,14188,15550
-1738,14638,16375
-2150,14912,17062
-3462,15112,18575
-3775,15212,18988
-4300,15512,19812
-4988,15512,20500
-5538,15788,21325
-6262,15888,22150
-6888,16088,22975
-7300,16088,23388
-7550,16388,23938
-8175,16588,24762
-8488,16688,25175
-8838,16888,25725
-9250,16888,26138
-9388,16888,26275
-9662,16888,26550
-10238,16888,27125
