Net,P1Score,P2Score
1375,8212,6838
1375,8212,6838
1375,8212,6838
1375,8212,6838
1375,8212,6838
1375,8212,6838
1275,8212,6938
1175,8212,7038
875,8212,7338
775,8412,7638
375,8412,8038
712,8950,8238
312,9050,8738
212,9150,8938
312,9250,8938
712,9750,9038
712,9850,9138
375,9850,9475
638,10250,9612
188,10350,10162
250,10550,10300
112,10550,10438
-275,10988,11262
-550,10988,11538
-112,11562,11675
425,12100,11675
388,12200,11812
388,12200,11812
388,12200,11812
250,12200,11950
650,12738,12088
650,12738,12088
1050,13275,12225
975,13475,12500
1512,14012,12500
1238,14012,12775
1775,14550,12775
1638,14550,12912
1738,14650,12912
1738,14650,12912
1700,14750,13050
1562,14750,13188
1662,14850,13188
1762,14950,13188
1862,15050,13188
