Net,P1Score,P2Score
1350,12325,10975
1350,12325,10975
1350,12325,10975
1350,12325,10975
1350,12325,10975
1012,12425,11412
912,12525,11612
1050,13162,12112
1712,14075,12362
1712,14275,12562
1475,14575,13100
1600,14950,13350
1888,15488,13600
2038,15888,13850
2888,16838,13950
3088,17575,14488
3100,17888,14788
3000,18325,15325
3550,19275,15725
4200,19925,15725
4475,20838,16362
4688,21150,16462
5200,21762,16562
5375,22138,16762
5650,22412,16762
6125,22888,16762
6538,23300,16762
