Net,P1Score,P2Score
-12,9700,9712
-12,9700,9712
-12,9700,9712
-12,9700,9712
-12,9700,9712
-112,9700,9812
162,9975,9812
200,10112,9912
138,10250,10112
-162,10250,10412
50,10662,10612
-75,10938,11012
75,11488,11412
188,11900,11712
900,12662,11762
975,12938,11962
1100,13212,12112
1738,13900,12162
1912,14175,12262
1988,14450,12462
2662,15275,12612
3112,15825,12712
3275,16238,12962
3750,16862,13112
4025,17138,13112
4288,17550,13262
4238,17550,13312
4925,18238,13312
5425,18788,13362
5425,18788,13362
5775,19138,13362
5775,19138,13362
6050,19412,13362
