Net,P1Score,P2Score
-2712,9875,12588
-2712,9875,12588
-2712,9875,12588
-2712,9875,12588
-2888,9875,12762
-3275,10012,13288
-3738,10425,14162
-5212,10700,15912
-6688,10975,17662
-6762,11250,18012
-6625,11388,18012
-6488,11525,18012
-6625,11662,18288
-6762,11800,18562
-6762,12075,18838
-6900,12350,19250
-7175,12350,19525
-7450,12625,20075
-7862,12762,20625
-7588,13038,20625
-7588,13175,20762
-7450,13450,20900
-7588,13588,21175
-7450,13725,21175
-7450,13862,21312
-8600,13862,22462
