Net,P1Score,P2Score
-38,10312,10350
-38,10312,10350
-38,10312,10350
-38,10312,10350
-38,10312,10350
-38,10312,10350
-138,10312,10450
-238,10312,10550
0,10750,10750
0,10750,10750
-500,10750,11250
-600,10750,11350
-800,10750,11550
-1100,10750,11850
-962,11188,12150
-188,12062,12250
-388,12062,12450
-50,12938,12988
825,13812,12988
725,13812,13088
662,14250,13588
362,14250,13888
600,14688,14088
400,14688,14288
438,15125,14688
238,15125,14888
812,16000,15188
1425,16712,15288
2300,17588,15288
2438,17725,15288
3050,18538,15488
3862,19350,15488
3900,19488,15588
4075,19762,15688
3975,19762,15788
3975,19762,15788
3975,19762,15788
3875,19762,15888
4325,20212,15888
4775,20662,15888
