ID,TeamIdx,BotIdx,PosX,PosY,Action,ActX,ActY
0,1,10,60,60,i,0,0
1,1,10,62,61,i,0,0
2,1,10,63,61,i,0,0
3,1,10,60,62,i,0,0
4,1,10,63,63,i,0,0
5,1,10,61,63,i,0,0
6,1,10,61,65,i,0,0
7,1,10,65,62,i,0,0
8,1,10,67,62,i,0,0
9,1,10,69,62,i,0,0
10,1,8,70,62,i,0,0
11,1,8,64,60,i,0,0
12,1,8,68,64,i,0,0
13,1,8,64,65,i,0,0
14,1,8,62,64,i,0,0
15,1,8,64,66,i,0,0
16,1,8,62,66,i,0,0
17,1,8,71,63,i,0,0
18,1,8,73,63,i,0,0
19,1,8,65,67,i,0,0
20,1,8,74,62,i,0,0
21,1,8,72,65,i,0,0
22,1,8,64,68,i,0,0
23,1,8,65,64,i,0,0
24,1,8,67,68,i,0,0
25,1,8,68,68,i,0,0
26,1,8,70,69,i,0,0
27,1,8,68,65,i,0,0
28,1,8,70,65,i,0,0
29,1,8,64,70,i,0,0
30,1,8,71,70,i,0,0
31,1,8,61,68,i,0,0
32,1,8,74,65,i,0,0
33,1,8,63,71,i,0,0
34,1,8,65,71,i,0,0
35,1,8,75,66,i,0,0
36,1,8,66,61,i,0,0
37,1,8,76,64,i,0,0
38,1,8,63,73,i,0,0
39,1,8,67,71,i,0,0
40,1,8,77,64,i,0,0
41,1,8,78,63,i,0,0
42,1,8,69,70,i,0,0
43,1,8,80,65,i,0,0
44,1,8,71,71,i,0,0
45,1,8,73,67,i,0,0
46,1,8,72,73,i,0,0
47,1,8,64,74,i,0,0
48,1,8,66,65,i,0,0
49,1,8,66,73,i,0,0
50,1,8,66,75,i,0,0
51,1,8,74,73,i,0,0
52,1,8,73,70,i,0,0
53,1,8,72,61,i,0,0
54,1,8,67,76,i,0,0
55,1,8,75,75,i,0,0
56,1,8,69,67,i,0,0
57,1,8,66,69,i,0,0
58,1,8,68,77,i,0,0
59,1,8,61,70,i,0,0
60,1,8,66,76,i,0,0
61,1,8,74,70,i,0,0
62,1,8,76,76,i,0,0
63,1,8,77,77,i,0,0
64,1,8,81,66,i,0,0
65,1,8,61,71,i,0,0
66,1,8,69,78,i,0,0
67,1,8,78,78,m,83,83
68,1,8,79,80,m,84,84
69,1,8,73,75,i,0,0
70,1,8,69,80,i,0,0
71,1,8,68,73,i,0,0
72,1,8,77,66,i,0,0
73,1,8,71,80,i,0,0
74,1,8,81,80,m,85,84
75,1,8,70,82,i,0,0
76,1,8,76,72,i,0,0
77,1,8,77,62,i,0,0
78,1,8,62,74,i,0,0
79,1,8,64,75,i,0,0
80,1,8,72,81,i,0,0
81,1,8,70,74,i,0,0
82,1,8,77,73,i,0,0
83,1,8,71,83,i,0,0
84,1,8,81,63,i,0,0
85,1,8,75,68,i,0,0
86,1,8,83,64,i,0,0
87,1,8,78,70,i,0,0
88,1,8,85,64,i,0,0
89,1,8,86,63,i,0,0
90,1,8,83,66,i,0,0
91,1,8,64,77,i,0,0
92,1,8,63,79,i,0,0
93,1,8,84,66,i,0,0
94,1,8,71,66,i,0,0
95,1,8,63,80,i,0,0
96,1,8,79,74,i,0,0
97,1,8,77,69,i,0,0
98,1,8,60,73,i,0,0
99,1,8,71,75,i,0,0
100,1,8,61,76,i,0,0
101,1,41,62,62,i,0,0
102,1,41,69,65,i,0,0
103,1,46,66,78,i,0,0
104,2,0,140,140,i,0,0
105,2,0,138,139,i,0,0
106,2,0,133,137,i,0,0
107,2,0,139,136,i,0,0
108,2,0,137,134,i,0,0
109,2,0,131,137,i,0,0
110,2,0,135,139,i,0,0
111,2,0,135,133,i,0,0
112,2,0,136,130,i,0,0
113,2,0,132,132,i,0,0
114,2,0,139,134,i,0,0
115,2,0,130,130,i,0,0
116,2,0,136,127,i,0,0
117,2,0,133,129,i,0,0
118,2,0,128,128,i,0,0
119,2,0,130,134,i,0,0
120,2,0,126,133,i,0,0
121,2,0,139,131,i,0,0
122,2,0,124,135,i,0,0
123,2,0,134,126,i,0,0
124,2,0,126,127,i,0,0
125,2,0,132,127,i,0,0
126,2,0,134,123,i,0,0
127,2,0,134,120,i,0,0
128,2,0,133,118,i,0,0
129,2,0,128,138,i,0,0
130,2,0,123,127,i,0,0
131,2,0,139,128,i,0,0
132,2,0,132,116,i,0,0
133,2,0,125,139,i,0,0
134,2,0,132,113,i,0,0
135,2,0,121,125,i,0,0
136,2,0,126,124,i,0,0
137,2,0,124,132,i,0,0
138,2,0,131,124,i,0,0
139,2,0,127,122,i,0,0
140,2,0,123,124,i,0,0
141,2,0,119,122,i,0,0
142,2,0,122,134,i,0,0
143,2,0,119,134,i,0,0
144,2,0,122,130,i,0,0
145,2,0,131,109,i,0,0
146,2,0,122,137,i,0,0
147,2,0,139,126,i,0,0
148,2,0,122,122,i,0,0
149,2,0,120,119,i,0,0
