Net,P1Score,P2Score
1362,16138,14775
1362,16138,14775
1362,16138,14775
1362,16138,14775
1538,16312,14775
1100,16312,15212
1012,16662,15650
1800,17450,15650
2112,18200,16088
2200,18725,16525
2112,19650,17538
1675,20438,18762
2425,21188,18762
2775,21538,18762
2900,22238,19338
3588,23200,19612
4375,24562,20188
4762,25088,20325
5075,25400,20325
5250,25575,20325
6738,27062,20325
7262,27588,20325
7262,27588,20325
7612,27938,20325
7350,28112,20762
7700,28462,20762
7700,28462,20762
8050,28812,20762
7612,28812,21200
7700,29338,21638
7438,29512,22075
7438,29512,22075
7788,29862,22075
8138,30212,22075
8312,30388,22075
8662,30738,22075
8838,30912,22075
