Net,P1Score,P2Score
2862,5788,2925
2862,5788,2925
2862,5788,2925
2862,5788,2925
2912,5838,2925
2750,6112,3362
2750,6212,3462
2850,6312,3462
2788,6388,3600
2938,6538,3600
3050,6788,3738
3162,7038,3875
2712,7162,4450
2512,7238,4725
2500,7362,4862
2325,7462,5138
2375,7512,5138
2338,7612,5275
2300,7712,5412
2262,7812,5550
2288,7838,5550
1925,7888,5962
1888,7988,6100
1800,8038,6238
1850,8088,6238
1400,8188,6788
1475,8262,6788
1388,8312,6925
1300,8362,7062
1325,8388,7062
1238,8438,7200
1150,8488,7338
1062,8538,7475
1088,8562,7475
1138,8612,7475
1138,8612,7475
1238,8712,7475
