Net,P1Score,P2Score
-1288,13688,14975
-1288,13688,14975
-1288,13688,14975
-1288,13688,14975
-1675,13738,15412
-1525,13888,15412
-1962,13888,15850
-2050,14238,16288
-2625,14538,17162
-2862,14738,17600
-2950,15088,18038
-3138,15338,18475
-2788,15688,18475
-2825,15988,18812
-3012,16238,19250
-3450,16238,19688
-6212,16238,22450
-5862,16588,22450
-5438,17288,22725
-4875,17988,22862
-6625,17988,24612
-7288,18338,25625
-8300,18338,26638
-8438,18338,26775
-9450,18338,27788
-10325,18338,28662
