Net,P1Score,P2Score
1312,9450,8138
1312,9450,8138
1312,9450,8138
1038,9450,8412
488,9450,8962
-338,9450,9788
-612,9450,10062
-475,9588,10062
-750,9862,10612
-338,10412,10750
-1038,10825,11862
-1588,11375,12962
-1950,11512,13462
-1750,12088,13838
-1988,12088,14075
-1650,12662,14312
-1750,12662,14412
-1650,13100,14750
-775,13975,14750
-775,13975,14750
-638,14112,14750
-600,14250,14850
-800,14250,15050
-525,14525,15050
-525,14525,15050
-388,14962,15350
50,15400,15350
50,15400,15350
50,15400,15350
50,15400,15350
925,16275,15350
1362,16712,15350
1362,16712,15350
1362,16712,15350
1800,17150,15350
1700,17150,15450
2138,17588,15450
