Net,P1Score,P2Score
-38,5362,5400
-38,5362,5400
-38,5362,5400
-38,5362,5400
-38,5362,5400
-38,5362,5400
-112,5412,5525
-12,5612,5625
-212,5662,5875
-238,5762,6000
-262,6012,6275
-288,6112,6400
-238,6262,6500
-225,6450,6675
-325,6550,6875
-300,6700,7000
-375,6750,7125
-425,6800,7225
-450,6850,7300
-350,6950,7300
-325,7000,7325
-275,7050,7325
-412,7050,7462
-825,7050,7875
-1512,7050,8562
-1738,7100,8838
-1875,7100,8975
-1912,7200,9112
-2462,7200,9662
-2725,7350,10075
-2862,7350,10212
-3000,7350,10350
-3000,7350,10350
-3225,7400,10625
-3362,7400,10762
