Net,P1Score,P2Score
-1262,8675,9938
-1262,8675,9938
-1262,8675,9938
-1262,8675,9938
-1262,8675,9938
-1362,8675,10038
-1362,8675,10038
-1562,8675,10238
-1762,8675,10438
-2062,8675,10738
-2125,9112,11238
-2425,9112,11538
-2050,9988,12038
-2112,10425,12538
-2412,10425,12838
-1738,11300,13038
-1938,11300,13238
-1600,11838,13438
-675,12862,13538
-925,12912,13838
-975,13062,14038
-688,13550,14238
-888,13550,14438
-312,14425,14738
-25,14912,14938
312,15350,15038
312,15450,15138
750,15888,15138
850,15988,15138
850,15988,15138
750,15988,15238
750,15988,15238
650,15988,15338
550,15988,15438
450,15988,15538
450,15988,15538
450,15988,15538
150,15988,15838
150,15988,15838
50,15988,15938
50,15988,15938
-825,15988,16812
-925,15988,16912
-1125,15988,17112
-1325,15988,17312
-1325,15988,17312
-1425,15988,17412
-1525,15988,17512
-1525,15988,17512
-1725,15988,17712
-1825,15988,17812
-1925,15988,17912
-2025,15988,18012
-2225,15988,18212
-2225,15988,18212
-2225,15988,18212
-2425,15988,18412
-2525,15988,18512
-2525,15988,18512
-2625,15988,18612
