Net,P1Score,P2Score
2800,10350,7550
2800,10350,7550
2800,10350,7550
2800,10350,7550
2875,10425,7550
2950,10500,7550
3150,10700,7550
3400,10950,7550
3500,11150,7650
3162,11250,8088
2900,11425,8525
2950,11475,8525
2762,11725,8962
2812,11975,9162
3012,12175,9162
2425,12425,10000
2425,12625,10200
2425,12825,10400
2425,13025,10600
2625,13225,10600
2525,13325,10800
2725,13525,10800
2725,13525,10800
2625,13525,10900
2525,13525,11000
2325,13525,11200
2225,13525,11300
2125,13525,11400
2125,13525,11400
1825,13525,11700
1525,13525,12000
1225,13525,12300
1225,13525,12300
1125,13525,12400
1025,13525,12500
825,13525,12700
725,13525,12800
525,13525,13000
525,13525,13000
325,13525,13200
125,13525,13400
25,13525,13500
25,13525,13500
-75,13525,13600
-275,13525,13800
-275,13525,13800
-475,13525,14000
-475,13525,14000
-775,13525,14300
-875,13525,14400
-975,13525,14500
-1175,13525,14700
-1175,13525,14700
-1475,13525,15000
-1675,13525,15200
-1775,13525,15300
-1775,13525,15300
-1875,13525,15400
-2175,13525,15700
-2275,13525,15800
-2375,13525,15900
-2475,13525,16000
-2575,13525,16100
-2675,13525,16200
-3075,13525,16600
-3075,13525,16600
-3175,13525,16700
-3275,13525,16800
-3375,13525,16900
-3675,13525,17200
-3675,13525,17200
-3875,13525,17400
-4075,13525,17600
-4075,13525,17600
-4275,13525,17800
-4375,13525,17900
