Net,P1Score,P2Score
512,13738,13225
512,13738,13225
512,13738,13225
512,13738,13225
950,14175,13225
350,14175,13825
288,14312,14025
288,14312,14025
288,14312,14025
288,14312,14025
288,14312,14025
-412,14312,14725
-138,14588,14725
-838,14588,15425
-900,14725,15625
-1600,14725,16325
-2600,14862,17462
-2462,15000,17462
-2538,15275,17812
-3238,15275,18512
-3662,15550,19212
-3812,16100,19912
-4862,16100,20962
-6125,16238,22362
-7175,16238,23412
-8575,16238,24812
-8925,16238,25162
-8925,16238,25162
-8925,16238,25162
-8925,16238,25162
-8925,16238,25162
-8788,16375,25162
-8788,16375,25162
-9012,16375,25388
-9012,16375,25388
-8875,16512,25388
-8875,16512,25388
-8875,16512,25388
-9325,16512,25838
-9188,16650,25838
-9188,16650,25838
-8912,16925,25838
-8775,17062,25838
-9088,17200,26288
-9088,17200,26288
-9312,17200,26512
-9762,17200,26962
