Net,P1Score,P2Score
-12,10675,10688
-12,10675,10688
-12,10675,10688
62,10825,10762
-262,11225,11488
-188,11625,11812
-338,11725,12062
-462,11825,12288
-588,11925,12512
288,12925,12638
962,13675,12712
1888,14625,12738
2712,15475,12762
2788,15575,12788
2112,15775,13662
1675,15775,14100
1675,15775,14100
1388,15925,14538
1700,16512,14812
1750,16562,14812
1612,17000,15388
1238,17200,15962
1150,17250,16100
1550,17788,16238
1712,18088,16375
1575,18088,16512
1400,18188,16788
1400,18188,16788
1938,18725,16788
1900,18825,16925
2100,19025,16925
1662,19025,17362
1525,19025,17500
2062,19562,17500
1625,19562,17938
1825,19762,17938
1688,19762,18075
1350,19862,18512
1350,19862,18512
1350,19862,18512
1350,19862,18512
575,19962,19388
238,20062,19825
238,20062,19825
200,20162,19962
-138,20262,20400
-138,20262,20400
-275,20262,20538
-175,20362,20538
-175,20362,20538
-312,20362,20675
-212,20462,20675
-350,20462,20812
-350,20462,20812
-388,20562,20950
-388,20562,20950
-525,20562,21088
-525,20562,21088
-662,20562,21225
-662,20562,21225
-800,20562,21362
