Net,P1Score,P2Score
1362,10125,8762
1362,10125,8762
1362,10125,8762
1362,10125,8762
1225,10125,8900
1225,10125,8900
1112,10150,9038
962,10200,9238
912,10250,9338
912,10350,9438
462,10400,9938
500,10838,10338
200,10938,10738
538,11375,10838
975,11912,10938
775,12012,11238
725,12062,11338
775,12112,11338
725,12162,11438
925,12600,11675
1212,13088,11875
1312,13188,11875
1262,13238,11975
1112,13288,12175
1500,13775,12275
1788,14262,12475
2025,14700,12675
1925,14700,12775
2262,15138,12875
2600,15575,12975
2450,15625,13175
2450,15725,13275
3325,16600,13275
3375,16650,13275
3225,16700,13475
3125,16700,13575
3462,17138,13675
3362,17138,13775
3362,17138,13775
3362,17138,13775
3362,17138,13775
3700,17575,13875
5012,18888,13875
