Net,P1Score,P2Score
88,11075,10988
88,11075,10988
88,11075,10988
88,11075,10988
138,11125,10988
-88,11175,11262
25,11425,11400
188,11725,11538
-225,12125,12350
-400,12425,12825
-475,12625,13100
-350,13025,13375
-812,13175,13988
-662,13525,14188
-1250,13675,14925
-1612,14125,15738
-2012,14325,16338
-1850,14625,16475
-2512,14975,17488
-2362,15125,17488
-2450,15375,17825
-2500,15525,18025
-2750,15675,18425
-3325,15775,19100
-3462,15775,19238
-3675,15962,19638
-4150,15962,20112
-4288,16100,20388
-4562,16100,20662
-4425,16238,20662
-4425,16238,20662
-4425,16238,20662
-4638,16425,21062
-4788,16475,21262
-4988,16475,21462
-4800,16662,21462
-5200,16662,21862
-5400,16662,22062
